Title,description,Poster
A Christmas Carol,"""If I could work my will, every idiot that goes about with ÃÂ¢ÃÂÃÂMerry ChristmasÃÂ¢ÃÂÃÂ on his lips would be boiled with his own pudding and buried with a stake of holly in his heart"" So spoke the immortal words of ChristmasÃÂ¢ÃÂÃÂ most famous miser, Charles DickenÃÂ¢ÃÂÃÂs Ebenezer Scrooge. Too mean to join in with the festivities; he sits alone on Christmas Eve. The scene is set for a visitation by the ghost of his late business partner, Marley, now bound to earth by eternal chains and his introduction to the Ghosts of Christmas Past, Present and Future. For it is they who will take him through his life to face the truth about himselfÃÂ¢ÃÂÃÂ¦","https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2ODIxODM0M15BMl5BanBnXkFtZTcwNDgwNTMyNA@@._V1_UY268_CR110,0,182,268_AL_.jpg"
Dead Set,"During a fictional series of Big Brother, a zombie outbreak occurs, but the house-mates are unaware of the impending doom outside of the Big Brother House.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NDgxMzM4Ml5BMl5BanBnXkFtZTcwNzA0NDMwMg@@._V1._CR19,0,327,448_UY268_CR7,0,182,268_AL_.jpg"
A Christmas Carol,"One of the best-loved holiday stories of all time is back in this animated, musical version of Charles Dickens' most famous tale. An all-star voice lineup features Whoopi Goldberg, Ed Asner, Michael York and Tim Curry as Scrooge. Come share the joy as cold-hearted Ebenezer Scrooge, the man who ""bah-humbugged"" his way through Christmas, discovers the true holiday spirit after he's visited by the Ghosts of Christmas Past, Present and Future. With original music and eight great songs, this uplifting, animated tale is destined to become a new holiday classic.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2ODIxODM0M15BMl5BanBnXkFtZTcwNDgwNTMyNA@@._V1_UY268_CR110,0,182,268_AL_.jpg"
A Christmas Carol,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2ODIxODM0M15BMl5BanBnXkFtZTcwNDgwNTMyNA@@._V1_UY268_CR110,0,182,268_AL_.jpg"
Deadly Voyage,"When stowaways are found on board a Russian cargo ship, some of the officers and crew decide to dispose of them at sea. The last time they had a stowaway on board, the ship was fined heavily and black marks entered into their records, when he made it off the ship into a foreign port.","https://images-na.ssl-images-amazon.com/images/M/MV5BOTY3NzYyNzUwM15BMl5BanBnXkFtZTcwNDk5MjEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Serrallonga,,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2RkZDM5NDAtNzZlMS00OTJhLWEwZmMtMWM2YzM3MmU5N2JjXkEyXkFqcGdeQXVyNTA0MTUzNjQ@._V1_UY268_CR7,0,182,268_AL_.jpg"
From the Earth to the Moon,"Set just after the American civil war, businessman and inventor Victor Barbicane invents a new source of power called Power X. He plans to use it to power rockets, and to show its potential he plans to send a projectile to the moon. Joining him for the trip are his assistant Ben Sharpe, Barbicane's arch-rival Stuyvesant Nicholl, and Nicholl's daughter Virginia. Nicholl believes that Power X goes against the will of God and sabotages the projectile so that they cannot return to earth, setting up a suspenseful finale as they battle to repair the projectile.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2NDg4NjY3Ml5BMl5BanBnXkFtZTcwMjg2NTA0Mg@@._V1._CR0,1,331,472_UY268_CR3,0,182,268_AL_.jpg"
Generation Kill,"Marines prepare to invade Iraq at the beginning of Operation Iraqi Freedom; while the soldiers wait to receive their orders, they learn a Rolling Stone columnist will be embedded with them","https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2NjAxOTQzNl5BMl5BanBnXkFtZTcwMjk4NzU3MQ@@._V1_UY268_CR8,0,182,268_AL_.jpg"
Attila,"When American soldiers inadvertently steal Attila the Hun's secret riches, the wrath of the barbarian is awakened; the mummified warrior will stop at nothing to kill the intruders.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwNjA0MDc3N15BMl5BanBnXkFtZTcwNjUzMzgxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
Women in Love,"Combining some elements of The Rainbow with Women in Love, this adaptation focuses on the lives of two sisters, Ursula and Gudrun Brangwen, as they struggle with their own loves, desires and passions. The drama follows their relationships with two friends, Rupert Birkin and Gerald Crich. As Ursula and Birkin's friendship and love develops, Gudrun and Gerald's stormy and destructive relationship begins to spiral out of control.","https://images-na.ssl-images-amazon.com/images/M/MV5BZWE3NzYwYzQtZTczZi00ZjI1LThiNzAtOGNmYTg2MzlmYjZkXkEyXkFqcGdeQXVyNjQxNzY5MjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
Cranford,"In the 1840s, Cranford is ruled by the ladies. They adore good gossip; and romance and change is in the air, as the unwelcome grasp of the Industrial Revolution rapidly approaches their beloved rural market-town.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NzYyNjYwMl5BMl5BanBnXkFtZTcwODA5NDcxMw@@._V1._CR10,0,340,475_UY268_CR5,0,182,268_AL_.jpg"
Going Postal,"Moist von Lipwig is a con-man with a particular talent-- he is utterly unremarkable. When his execution is stayed in Terry Pratchett's remarkable Discworld, he must work off his debt to society as the land's head Postman. Things are not always as they seem, and soon Lipwig is delivering mail for his very life!","https://images-na.ssl-images-amazon.com/images/M/MV5BNDMyYTRiODQtYmMzOC00YzQ1LWI2OGEtNmFkZGQ4MzE3MDRlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY268_CR0,0,182,268_AL_.jpg"
Anne of Green Gables,"Anne Shirley, an orphan, is adopted by farmer Matthew Cuthbert and his sister Marilla, who were expecting a boy to help with their farm work. However, they accept Anne, who quickly endears herself to them and to the local villagers","https://images-na.ssl-images-amazon.com/images/M/MV5BNDI4MjA2MzUxOV5BMl5BanBnXkFtZTcwNjE0MjE2MQ@@._V1._CR53,69,306,401_UY268_CR11,0,182,268_AL_.jpg"
Rosemary's Baby,Modern 3 hour mini-series adaptation of the classic novel by Ira Levin focusing on young Rosemary Woodhouse's suspicions that her neighbors may belong to a Satanic cult who are hell bent on getting one thing: the baby she is carrying.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3OTI5NzIzNF5BMl5BanBnXkFtZTgwNTc4NTQ0MTE@._V1_UY268_CR12,0,182,268_AL_.jpg"
Neverland,"Raised on the streets of turn-of-the century London, orphaned Peter and his pals survive by their fearless wits as cunning young pickpockets. Now, they've been rounded up by their mentor Jimmy Hook to snatch a priceless, some believe, magical treasure which transports them to another world. Neverland is a realm of white jungles and legendary mysteries of eternal youth, where unknown friends and enemies snatched from time welcome the new travelers with both excitement and trepidation. These groups include a band of 18th century pirates led by the power-mad Elizabeth Bonny, and the Native American Kaw tribe led by a Holy Man, which has protected the secret of the tree spirits from Bonny and her gang for ages, and that has meant war. But as the fight to save this strange and beautiful world becomes vital, Hook, Peter, and the ragamuffin lost boys consider that growing old somewhere in time could be less important than growing up, right here in their new home called Neverland.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MTAyMjQzMF5BMl5BanBnXkFtZTcwNDI3MzAxNw@@._V1_UY268_CR9,0,182,268_AL_.jpg"
Jack the Ripper,A serial killer whose mother was a prostitute starts killing streetwalkers as a way of paying back his mother for her abuse.,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzc1MzYyOTc1N15BMl5BanBnXkFtZTcwNTM0NjYxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Cinderella,"Based on Charles Perrault's fairy tale: Cinderella is mistreated by her stepmother and stepsisters, but she is able to go to the Royal Ball with the help of the Fairy Godmother.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NTU5NDg4OF5BMl5BanBnXkFtZTcwOTU5MTkxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
Cinderella,"Cinderella, the beautiful and kind-hearted ragamuffin who lives with her greedy stepmother and two selfish stepsisters, charms a handsome prince when her fairy godmother sends her to the royal ball. She must leave the ball by midnight before all the magic is gone, but Cinderella has so much fun that she forgets all about the warning, and when she flees the castle she leaves behind one glass slipper. Cinderella, originally released directly to video in 1994, is a 48-minute animated film adapted from the classic fairy tale, ""Cinderella"" by Charles Perrault. The movie was produced by Jetlag Productions and was distributed to DVD in 2002 by GoodTimes Entertainment as part of their ""Collectible Classics"" line.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NTU5NDg4OF5BMl5BanBnXkFtZTcwOTU5MTkxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
112 Weddings,"After two decades of filming weddings Doug had long wondered what became of those couples.. Are they still together? Is married life what they thought it would be? How have they navigated the inevitable ups and downs of marriage over the long haul? Driven by deep curiosity to answer these questions, he begins to track down and interview his wedding couples, juxtaposing wedding day flashbacks with present-day reality as he explores themes of love and marital commitment and to ask them all the same question: After years of being married, what would be your advice be for a young couple soon to be married?","https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0OTE5MzczMV5BMl5BanBnXkFtZTgwMjI0NDkzMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
10.5,"An earthquake reaching a 10.5 magnitude on the Richter scale, strikes the west coast of the U.S. and Canada. A large portion of land falls into the ocean, and the situation is worsened by aftershocks and tsunami.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0NTUzNDg4MV5BMl5BanBnXkFtZTcwMTg1NjYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Hercules,"Fourteen hundred years ago, a tormented soul walked the earth that was neither man nor god. Hercules was the powerful son of the god king Zeus, for this he received nothing but suffering his entire life. After twelve arduous labors and the loss of his family, this dark, world-weary soul turned his back on the gods finding his only solace in bloody battle. Over the years he warmed to the company of six similar souls, their only bond being their love of fighting and presence of death. These men and woman never question where they go to fight or why or whom, just how much they will be paid. Now the King of Thrace has hired these mercenaries to train his men to become the greatest army of all time. It is time for this bunch of lost souls to finally have their eyes opened to how far they have fallen when they must train an army to become as ruthless and blood thirsty as their reputation has become.","https://images-na.ssl-images-amazon.com/images/M/MV5BYjkzZjc4ZWQtYjg1Ni00ZGUyLThhYzctYzhmNmE3OTMzYTZjXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_UX182_CR0,0,182,268_AL_.jpg"
Slaying the Badger,"Before Lance Armstrong, there was Greg LeMond, who is now the first and only American to win the Tour de France. In this engrossing documentary, LeMond looks back at the pivotal 1986 Tour, and his increasingly vicious rivalry with friend, teammate, and mentor Bernard Hinault. The reigning Tour champion and brutal competitor known as ÃÂ¢ÃÂÃÂThe Badger,ÃÂ¢ÃÂÃÂ Hinault ÃÂ¢ÃÂÃÂpromisedÃÂ¢ÃÂÃÂ to help LeMond to his first victory, in return for LeMond supporting him in the previous year. But in a sport that purports to reward teamwork, itÃÂ¢ÃÂÃÂs really every man for himself.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMDY2Mzg4Nl5BMl5BanBnXkFtZTgwNjU4MTg1NDE@._V1_UY268_CR87,0,182,268_AL_.jpg"
"20,000 Leagues Under the Sea","In the 19th century, an expert marine biologist is hired by the government to determine what's sinking ships all over the ocean. His daughter follows him. They are intercepted by a mysterious captain Nemo and his incredible submarine.","https://images-na.ssl-images-amazon.com/images/M/MV5BODMzMDc5NTM4MV5BMl5BanBnXkFtZTcwNTAwMTU1MQ@@._V1_UY268_CR23,0,182,268_AL_.jpg"
Centennial,The economic and cultural growth of Colorado spanning two centuries from the mid-1700s to the late-1970s.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4OTMyMzg4MV5BMl5BanBnXkFtZTcwMTMzMzU1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Alice,"In the wake of his daughter's disappearance, a father wallowing in grief feeds his desire to find her with unusual methods.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzMDE3Mjc5OV5BMl5BanBnXkFtZTcwNjI0NzMwMw@@._V1_UY268_CR16,0,182,268_AL_.jpg"
Cambridge Spies,"In 1934, four brilliant Cambridge men are recruited to spy for Russia. Fueled by youthful idealism, a passion for social justice and a talent for lying, they take huge personal risks to pass Britain's biggest secrets to Moscow. Based on true events.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyOTE5Mjg2MV5BMl5BanBnXkFtZTcwMjMyNDMzMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
King Solomon's Mines,"An adventurous quest for a treasure hidden in King Solomon's mines, based on H. Rider Haggard's timeless tale.","https://images-na.ssl-images-amazon.com/images/M/MV5BNTY3ODM5OTc0NV5BMl5BanBnXkFtZTcwNzMwNDYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Auschwitz: The Nazis and the 'Final Solution',"An in-depth visual and verbal account of one of the most notorious episodes of World War 2. Using location shots and combining CGI, for a 3-D realism, this is a documentary, through a timeline, showing its conception, ideals, horrors and liberation of the Death Camp that is Auschwitz and its role in ""The Final Solution"". Using reconstructions of key events by actors playing major Nazi hierarchical roles and real interviews from parties of all sides; ex-prisoners, old Schutzstaffel (SS) members and witnesses. Using archive footage conjoined with reflective, contemporary imagery it is a vivid and thorough historical telling of the atrocities of a political ideology that gave nothing but fear and death.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNDQ1MDY5NV5BMl5BanBnXkFtZTcwNzA4NzcyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
History of the Eagles,"Alison EllwoodÃÂ¢ÃÂÃÂs intimate, meticulously crafted patchwork of rare archival material, concert footage, and unseen home movies explores the evolution and enduring popularity of one of AmericaÃÂ¢ÃÂÃÂs truly defining bands.","https://images-na.ssl-images-amazon.com/images/M/MV5BNjgwNDg2Mzk2OF5BMl5BanBnXkFtZTcwNDAwNDEyOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Cleopatra,A retired teacher and a soap star leave their routines and the men in their lives behind and embark on a weekend trip.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MzAwMTcwOV5BMl5BanBnXkFtZTcwNzY2NDQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Cleopatra,"Cleopatra, the famed Egyptian Queen born in 69 B.C., is shown to have been brought by Roman ruler Julius Caesar at age 18. Caesar becomes sexually obsessed by the 18 year old queen, beds her, and eventually has a son by her. However, his Roman followers and his wife are not pleased by the union. In fact, as Caesar has only a daughter by his wife, he had picked Octavian as his successor. The out-of-wedlock son of Cleopatra is seen to be a threat to his future leadership. Thus Brutus and other Roman legislators plot the assassination of Caesar. Caesar's loyal general, Marc Antony, and Octavian then divide up the Roman empire. Antony takes Egypt and soon takes up the affair with Cleopatra. However, Octavian soon launches an attack on Antony and ultimately defeats and mortally wounds him. Rather than permitting herself to be humiliated by Octavian, Cleopatra sends her son away to India and she commits suicide by permitting the deadly asp to bite her.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MzAwMTcwOV5BMl5BanBnXkFtZTcwNzY2NDQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Olive Kitteridge,The story focuses on a middle-school math teacher Olive and her relationship with Henry which spans 25 years over the four parts. It is based on Elizabeth StroutÃÂ¢ÃÂÃÂs Pulitzer Prize-winning novel.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzOTk4NzMzMV5BMl5BanBnXkFtZTgwMTczMzY4MjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
Wuthering Heights,Foundling Heathcliff is raised by the wealthy Earnshaws in Yorkshire but in later life launches a vendetta against the family.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MTQzMzQ0OV5BMl5BanBnXkFtZTgwNTk1MjA2MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
United States of Secrets (Part One): The Program,"Last year Edward Snowden downloaded tens of thousands of top-secret documents from a highly secure government computer network. The revelations that followed touched off a fierce debate over the massive surveillance operations conducted by the National Security Agency.  Through exclusive interviews with intelligence insiders, cabinet officials, and government whistle-blowers, the film reveals how the U.S. government came to monitor the communications of millions of Americans and to collect billions of records on ordinary people around the world.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3OTI3MjY3Ml5BMl5BanBnXkFtZTgwOTk5NDEzMjE@._V1_UY268_CR87,0,182,268_AL_.jpg"
Riley Rewind,A high school girl named Riley (Anna Akana) has the ability to travel back in time and uses this power to save her friend who commits suicide.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyMjkwNjMxOV5BMl5BanBnXkFtZTgwMDM0NTM0MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
Long Way Round,"This documentary series follows actors Ewan McGregor and Charley Boorman on a motorcycle trip around the world. The two friends will travel through such places as Siberia, Kazakhstan, Mongolia, and Alaska, before finally ending the journey in New York. The filming will be done by on board cameras and one ride along cameraman.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzODU4MTgxNDleQTJeQWpwZ15BbWU3MDQ1NTgyMDI@._V1._CR15,2,339,480_UY268_CR3,0,182,268_AL_.jpg"
Hello Ladies: The Movie,"When Stuart learns that his British ex-girlfriend is planning to visit Los Angeles with her husband, he sets out to impress them with his glamorous lifestyle, enlisting a Russian model heÃÂ¢ÃÂÃÂs just met to play the role of his beautiful girlfriend. What could go wrong?","https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MjYxMjkwOV5BMl5BanBnXkFtZTgwODE3MjY0MzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
Santa Who?,"Santa Claus develops amnesia after accidentally falling out of his sleigh and only the innocence of a small child can save him. Meanwhile, Santa has to battle the disbelief of a newsman.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMDY0ODU1NV5BMl5BanBnXkFtZTcwNjAyMjMyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
The Dust Bowl,"The Dust Bowl chronicles the worst man-made ecological disaster in American history, when a frenzied wheat boom on the southern Plains, followed by a decade-long drought during the 1930s, nearly swept away the breadbasket of the nation. Menacing black blizzards killed farmersÃÂ¢ÃÂÃÂ crops and livestock, threatened the lives of their children, and forced thousands of desperate families to pick up and move somewhere else. Vivid interviews with more than two dozen survivors of those hard times, combined with dramatic photographs and seldom seen movie footage, bring to life stories of incredible human suffering and equally incredible human perseverance.  The Dust Bowl, a four-hour, two-episode documentary from acclaimed filmmaker Ken Burns, is also a morality tale about our relationship to the land that sustains usÃÂ¢ÃÂÃÂa lesson we ignore at our peril.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MjIzNjYxNF5BMl5BanBnXkFtZTgwNDI2NDAxMzE@._V1_UY268_CR68,0,182,268_AL_.jpg"
Jack the Ripper,"Jack the Ripper was a 1988 two-part television movie/mini-series portraying a fictionalized account of the hunt for Jack The Ripper, the killer responsible for the Whitechapel murders of 1888. The series coincided with the 100th anniversary of the murders. Using historical characters involved in the genuine 1888 hunt for the killer, the film was written by Derek Marlowe and David Wickes","https://images-na.ssl-images-amazon.com/images/M/MV5BNzc1MzYyOTc1N15BMl5BanBnXkFtZTcwNTM0NjYxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Titanic,"A story of the romances of two couples upon the doomed ship. Isabella Paradine (Catherine Zeta Jones) is a wealthy woman mourning the loss of her aunt, who reignites a romance with old flame, Wynn Park (Peter Gallagher). Meanwhile, a charming ne'er do well named Jamie Perse (Mike Doyle) steals a ticket for the ship, and falls for a sweet innocent Irish girl on board. But their romance is threatened by the villainous Simon Doonan (Tim Curry), who has discovered about the ticket and makes Jamie his unwilling accomplice, as well as having sinister plans for the girl.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyNjc0NjgyMl5BMl5BanBnXkFtZTcwMDAzMTAzMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
Into the Woods,"In a woods filled with magic and fairy tale characters, a baker and his wife set out to end the curse put on them by their neighbor, a spiteful witch.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NTQ5NDg4OV5BMl5BanBnXkFtZTcwMTY0MTkyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
Ascension,"In this three-part miniseries, a young woman's murder causes the subjects of a century-long mission to populate a new world to question the true nature of the project as they approach the point of no return.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0NjI3MDQ1N15BMl5BanBnXkFtZTgwMzg0ODY0MzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
The Kennedys,"The story of the most fabled political family in American history, told in a manner similar to The Godfather: a manipulative, egocentric father determined to live out his own ambitions through his sons, who in turn spent their lives dancing to his tune while at the same time trying to stand on their own. This is history through personality - the tangled relationships through which paint a picture of one of the most turbulent periods of the modern age. Viewers will be upstairs at the White House, not in the Cabinet Room. Through iconic events in history - the Bay of Pigs, the Cuban Missile Crisis, the civil rights struggle, the mob connection - viewers will learn about the lesser known, yet critical personal stories.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjgzMzcxMTY5N15BMl5BanBnXkFtZTcwNzM2MTM4NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Noah's Ark,"In the Biblical story from Genesis, God floods the world as Noah rescues his family and the animals in a gigantic ark.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3NzIxNDcwNF5BMl5BanBnXkFtZTcwMjIwMzMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
The Diary of Anne Frank,"Called the most accurate adaptation of Anne FrankÃÂ¢ÃÂÃÂs moving diary, the film chronicles the Frank family as they flee from the Nazis in Amsterdam. Hiding behind a bookcase in a secret annex with random bombs exploding, Anne faces friction with her family, a desire for independence and the first stirrings of young love. ItÃÂ¢ÃÂÃÂs a remarkable record of a young womanÃÂ¢ÃÂÃÂs first-hand observations of the Holocaust.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NDQ1ODk3OV5BMl5BanBnXkFtZTcwMTI2ODQ5Mg@@._V1_UY268_CR1,0,182,268_AL_.jpg"
Fanny Hill,"Orphaned by smallpox, young Lancashire country lady Fanny Hill cheerfully accepts her friend Esther Davies's offer to join the London 'working girls' with Mrs. Brown, a madam who recruits her as charmingly fresh enough to wait, in-living, on gentlemen.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyMTkzNjg1Nl5BMl5BanBnXkFtZTcwMzYzNTU4MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Pride and Prejudice,"Mrs. Bennet is determined to find husbands for her five daughters. The arrival of a new wealthy neighbor seems like the answer to her predicament. But while eldest daughter Jane catches Mr. Bingley's eye, middle child Mary has her nose stuck in a book, and youngest girls, Kitty and Lydia, chase after officers in uniform; Elizabeth, the willful, intelligent, and opinionated second daughter, is snubbed by haughty gentleman Mr. Darcy... In this class-minded society, can love triumph over pride and prejudice?","https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1MDY4OTU5OF5BMl5BanBnXkFtZTcwOTg5NzAyMw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Pride and Prejudice,"Mrs. Bennet is determined to find husbands for her five daughters. The arrival of a new wealthy neighbor seems like the answer to her predicament. But while eldest daughter Jane catches Mr. Bingley's eye, middle child Mary has her nose stuck in a book, and youngest girls, Kitty and Lydia, chase after officers in uniform; Elizabeth, the willful, intelligent, and opinionated second daughter, is snubbed by haughty gentleman Mr. Darcy... In this class-minded society, can love triumph over pride and prejudice?","https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MTg2OTYyN15BMl5BanBnXkFtZTcwMzAwODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Merlin's Apprentice,"The great sorcerer Merlin has returned to Camelot, a kingdom now vulnerable to ill fates and war since the theft of the Holy Grail, its greatest gift and protection. With the help of Jack, an irascible young beggar-thief imbued with his own unruly magic, the fight against unknown dangers begins-to find the Grail, restore it to its rightful place, and bring Camelot back to its glory days.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MzUxOTI3OV5BMl5BanBnXkFtZTcwODA0NTI1MQ@@._V1_UY268_CR43,0,182,268_AL_.jpg"
Rough Riders,"In 1898 the US government decided to intervene on the side of the Cuban rebels in their struggle against Spanish rule. Assistant Navy Secretary Theodore Roosevelt decides to experience the war first hand by promoting and joining a volunteer cavalry regiment. The regiment, later known as the Rough Riders, brings together volunteers from all corners of the nation and all walks of life. When Roosevelt and his men finally land on Cuba, they face ambush, intense enemy fire, and a desperate, outnumbered charge up a defended hill.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MDgyMjQ1Ml5BMl5BanBnXkFtZTcwMzE5NDEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Oliver Twist,The classic Dickens tale of an orphan boy who escapes the horrors of the orphanage only to be taken in by a band of thieves and pickpockets.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3OTkwODMyNF5BMl5BanBnXkFtZTcwMTIwNDUyMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
Oliver Twist,"Based on Charles Dickens' novel, this adaptation traces the childhood of an orphan whose mother dies giving birth to him in an English work-house in the 1820s.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3OTkwODMyNF5BMl5BanBnXkFtZTcwMTIwNDUyMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
Avatar 2,A sequel to Avatar (2009).,
The Miracle Worker,"Devoted teacher Anne Sullivan (Alison Elliott) leads deaf, blind and mute Helen Keller (Hallie Kate Eisenberg) out of solitude and helps integrate her into the world.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MDk4MjgzNF5BMl5BanBnXkFtZTcwNzA0NTIyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
The Phantom of the Opera,"Count de Chagnie has discovered Christine's singing talent on a market place and sent her to his friend Carriere, the director of the Parisian opera. However just when she arrives Carriere's dismissed. His arrogant successor refuses to let a woman of low birth sing in his opera, but graciously employs Christine as gadrobiere for his wife Charlotta, who's installed as first singer. He also fights the phantom, an unknown guy who lives since many years in the catacombs below the opera and was granted privileges by Carriere. However the phantom knows how to defend himself and at the same time helps Christine to her career.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjczNTczNzc3N15BMl5BanBnXkFtZTcwMzc5NzcxMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
The Sacketts,"Two part TV adaptation of Louis L'Amour's third novel in the Sackett series. The story follows the three Sackett brothers out west from their Tennessee home. Along the way the oldest, Tell, prospects for gold, while the two younger Orin and Tye herd cattle and later help bring order to a racially divided Santa Fe.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NDIyNDI2MV5BMl5BanBnXkFtZTYwNDgxNDc5._V1_UX182_CR0,0,182,268_AL_.jpg"
Taken,"Taken spans five decades and four generations, centering on three families: the Keys, Crawfords, and Clarkes. World War II veteran Russell Keys is plagued by nightmares of his abduction by aliens during the war; the Roswell incident transforms Owen Crawford from ambitious Air Force captain to evil shadow government conspirator; the unhappily married Sally Clarke is impregnated by an alien visitor. As the decades go by, the heirs of each are affected by the machinations of the aliens, culminating with the birth of Allie Keys, who is the final product of the aliens' experimentation and holds the key to their future","https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NTI0NjAxMV5BMl5BanBnXkFtZTYwOTM3MTg5._V1_UY268_CR4,0,182,268_AL_.jpg"
Wuthering Heights,A musical version of the classic story set in the modern day.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MTQzMzQ0OV5BMl5BanBnXkFtZTgwNTk1MjA2MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
